date,temp,hum,percp,wspeed,pm10
2023-03-10 21:00:00,7.0,97.0,0.0,7.1,15.0
2023-03-10 22:00:00,6.5,98.0,0.0,4.6,12.0
2023-03-10 23:00:00,6.4,98.0,0.0,6.0,9.0
2023-03-11 00:00:00,6.0,99.0,0.0,5.8,5.0
2023-03-11 01:00:00,6.4,99.0,0.0,5.4,4.0
2023-03-11 02:00:00,6.3,99.0,0.0,4.0,5.0
2023-03-11 03:00:00,6.1,99.0,0.0,3.3,3.0
2023-03-11 04:00:00,6.1,99.0,0.0,6.3,6.0
2023-03-11 05:00:00,5.9,98.0,0.4,2.2,3.0
2023-03-11 06:00:00,5.4,97.0,0.2,1.8,2.0
2023-03-11 07:00:00,6.5,95.0,0.1,1.9,5.0
2023-03-11 08:00:00,8.6,87.0,0.0,4.5,7.0
2023-03-11 09:00:00,9.6,70.0,0.1,8.0,22.0
2023-03-11 10:00:00,9.8,66.0,0.1,11.5,14.0
2023-03-11 11:00:00,10.2,63.0,0.1,11.5,8.0
2023-03-11 12:00:00,10.5,58.0,0.1,11.9,7.0
2023-03-11 13:00:00,10.4,54.0,0.1,12.2,7.0
2023-03-11 14:00:00,10.4,49.0,0.0,13.0,7.0
2023-03-11 15:00:00,10.1,47.0,0.0,13.7,10.0
2023-03-11 16:00:00,9.6,48.0,0.0,13.3,9.0
2023-03-11 17:00:00,8.2,53.0,0.0,13.4,11.0
2023-03-11 18:00:00,6.1,68.0,0.0,13.1,14.0
2023-03-11 19:00:00,6.7,61.0,0.0,13.8,17.0
2023-03-11 20:00:00,6.0,59.0,0.0,14.1,13.0
2023-03-11 21:00:00,5.2,58.0,0.0,14.1,14.0
2023-03-11 22:00:00,4.4,57.0,0.0,14.2,10.0
2023-03-11 23:00:00,3.6,57.0,0.0,15.2,8.0
2023-03-12 00:00:00,2.9,58.0,0.0,14.8,7.0
2023-03-12 01:00:00,2.0,59.0,0.0,13.3,6.0
2023-03-12 02:00:00,1.3,63.0,0.0,11.9,5.0
2023-03-12 03:00:00,0.9,66.0,0.0,10.8,4.0
2023-03-12 04:00:00,0.1,70.0,0.0,9.4,5.0
2023-03-12 05:00:00,-0.3,72.0,0.0,8.6,6.0
2023-03-12 06:00:00,-0.4,73.0,0.0,7.6,7.0
2023-03-12 07:00:00,1.2,67.0,0.0,9.7,6.0
2023-03-12 08:00:00,2.3,62.0,0.0,10.7,6.0
2023-03-12 09:00:00,3.7,59.0,0.0,10.5,9.0
2023-03-12 10:00:00,5.2,55.0,0.0,9.2,8.0
2023-03-12 11:00:00,6.5,52.0,0.0,8.5,8.0
2023-03-12 12:00:00,7.6,50.0,0.0,7.7,8.0
2023-03-12 13:00:00,8.3,49.0,0.0,6.9,8.0
2023-03-12 14:00:00,8.6,48.0,0.0,5.7,10.0
2023-03-12 15:00:00,8.8,48.0,0.0,4.8,9.0
2023-03-12 16:00:00,8.5,49.0,0.0,5.2,10.0
2023-03-12 17:00:00,7.3,58.0,0.0,4.7,12.0
2023-03-12 18:00:00,5.6,67.0,0.0,4.9,19.0
2023-03-12 19:00:00,5.8,60.0,0.0,6.0,34.0
2023-03-12 20:00:00,5.6,60.0,0.0,4.8,31.0
2023-03-12 21:00:00,4.8,63.0,0.0,4.9,22.0
2023-03-12 22:00:00,4.2,66.0,0.0,4.4,22.0
2023-03-12 23:00:00,3.1,72.0,0.0,3.6,21.0
2023-03-13 00:00:00,2.4,77.0,0.0,3.5,18.0
2023-03-13 01:00:00,1.3,82.0,0.0,3.9,20.0
2023-03-13 02:00:00,0.7,85.0,0.0,5.5,18.0
2023-03-13 03:00:00,0.6,86.0,0.0,5.0,20.0
2023-03-13 04:00:00,0.3,87.0,0.0,4.9,31.0
2023-03-13 05:00:00,-0.2,88.0,0.0,5.4,30.0
2023-03-13 06:00:00,0.3,87.0,0.0,6.5,38.0
2023-03-13 07:00:00,2.3,87.0,0.0,6.6,48.0
2023-03-13 08:00:00,5.6,73.0,0.0,5.8,46.0
2023-03-13 09:00:00,8.4,62.0,0.0,8.3,32.0
2023-03-13 10:00:00,10.7,57.0,0.0,11.1,15.0
2023-03-13 11:00:00,12.0,55.0,0.0,15.9,13.0
2023-03-13 12:00:00,12.5,55.0,0.0,18.5,15.0
2023-03-13 13:00:00,12.9,55.0,0.0,19.8,16.0
2023-03-13 14:00:00,12.8,57.0,0.0,20.0,15.0
2023-03-13 15:00:00,12.3,60.0,0.0,18.2,18.0
2023-03-13 16:00:00,11.4,65.0,0.0,15.9,15.0
2023-03-13 17:00:00,9.7,73.0,0.0,13.8,16.0
2023-03-13 18:00:00,8.5,79.0,0.0,12.2,24.0
2023-03-13 19:00:00,7.6,71.0,0.0,11.5,57.0
2023-03-13 20:00:00,6.9,76.0,0.0,11.6,46.0
2023-03-13 21:00:00,6.4,79.0,0.0,12.3,25.0
2023-03-13 22:00:00,6.9,79.0,0.0,13.9,14.0
2023-03-13 23:00:00,7.4,78.0,0.0,15.9,10.0
2023-03-14 00:00:00,7.7,82.0,0.0,16.5,7.0
2023-03-14 01:00:00,8.2,87.0,0.0,16.3,7.0
2023-03-14 02:00:00,8.3,90.0,0.0,15.1,7.0
2023-03-14 03:00:00,8.4,92.0,0.0,14.6,13.0
2023-03-14 04:00:00,8.6,93.0,0.0,16.5,18.0
2023-03-14 05:00:00,8.9,92.0,0.0,16.5,19.0
2023-03-14 06:00:00,9.1,90.0,0.0,14.8,21.0
2023-03-14 07:00:00,9.8,87.0,0.0,11.7,19.0
2023-03-14 08:00:00,11.0,78.0,0.0,17.6,16.0
2023-03-14 09:00:00,11.9,73.0,0.0,20.7,15.0
2023-03-14 10:00:00,12.2,72.0,0.1,15.3,11.0
2023-03-14 11:00:00,12.3,72.0,0.1,15.1,13.0
2023-03-14 12:00:00,12.1,74.0,0.4,17.6,9.0
2023-03-14 13:00:00,12.1,72.0,0.1,16.6,9.0
2023-03-14 14:00:00,12.0,72.0,0.2,13.8,11.0
2023-03-14 15:00:00,11.6,73.0,0.0,12.5,9.0
2023-03-14 16:00:00,10.9,78.0,0.0,11.7,8.0
2023-03-14 17:00:00,10.2,82.0,0.0,8.4,11.0
2023-03-14 18:00:00,9.5,87.0,0.0,4.4,16.0
2023-03-14 19:00:00,8.7,91.0,0.3,3.9,21.0
2023-03-14 20:00:00,7.8,95.0,0.9,4.3,11.0
2023-03-14 21:00:00,7.6,97.0,0.6,5.8,7.0
2023-03-14 22:00:00,7.5,97.0,1.2,4.0,2.0
2023-03-14 23:00:00,7.1,96.0,1.0,6.5,2.0
2023-03-15 00:00:00,6.5,91.0,0.3,5.6,3.0
2023-03-15 01:00:00,6.0,88.0,0.0,4.8,3.0
2023-03-15 02:00:00,5.3,91.0,0.0,6.8,2.0
2023-03-15 03:00:00,4.9,92.0,0.0,9.2,5.0
2023-03-15 04:00:00,5.0,91.0,0.0,8.2,8.0
2023-03-15 05:00:00,4.9,91.0,0.0,5.9,10.0
2023-03-15 06:00:00,4.6,92.0,0.1,4.2,9.0
2023-03-15 07:00:00,5.5,94.0,0.3,4.8,20.0
2023-03-15 08:00:00,7.3,81.0,0.3,7.8,31.0
2023-03-15 09:00:00,7.1,77.0,0.2,6.6,22.0
2023-03-15 10:00:00,8.0,68.0,0.3,4.1,18.0
2023-03-15 11:00:00,9.1,54.0,0.1,5.6,10.0
2023-03-15 12:00:00,9.5,48.0,0.1,7.1,4.0
2023-03-15 13:00:00,9.6,44.0,0.1,8.9,14.0
2023-03-15 14:00:00,9.6,39.0,0.0,10.5,10.0
2023-03-15 15:00:00,9.4,34.0,0.0,10.0,10.0
2023-03-15 16:00:00,9.0,31.0,0.0,9.5,9.0
2023-03-15 17:00:00,7.8,34.0,0.0,6.6,11.0
2023-03-15 18:00:00,5.8,50.0,0.0,6.6,9.0
2023-03-15 19:00:00,5.2,54.0,0.0,7.6,10.0
2023-03-15 20:00:00,5.7,44.0,0.0,7.6,13.0
2023-03-15 21:00:00,5.4,43.0,0.0,7.4,11.0
2023-03-15 22:00:00,4.9,44.0,0.0,5.1,8.0
2023-03-15 23:00:00,4.1,47.0,0.0,4.5,9.0
2023-03-16 00:00:00,3.3,51.0,0.0,4.9,7.0
2023-03-16 01:00:00,2.6,55.0,0.0,4.7,5.0
2023-03-16 02:00:00,2.0,58.0,0.0,2.6,5.0
2023-03-16 03:00:00,1.8,60.0,0.0,1.6,4.0
2023-03-16 04:00:00,1.6,62.0,0.0,1.3,5.0
2023-03-16 05:00:00,1.4,63.0,0.0,2.2,8.0
2023-03-16 06:00:00,1.5,65.0,0.0,1.3,14.0
2023-03-16 07:00:00,2.5,72.0,0.0,3.7,17.0
2023-03-16 08:00:00,5.4,54.0,0.0,10.1,12.0
2023-03-16 09:00:00,6.4,50.0,0.0,9.9,11.0
2023-03-16 10:00:00,7.3,45.0,0.0,8.8,9.0
2023-03-16 11:00:00,7.9,41.0,0.0,9.2,10.0
2023-03-16 12:00:00,8.6,39.0,0.0,7.9,9.0
2023-03-16 13:00:00,9.1,38.0,0.0,6.3,11.0
2023-03-16 14:00:00,9.6,36.0,0.0,6.4,11.0
2023-03-16 15:00:00,9.6,35.0,0.0,7.2,11.0
2023-03-16 16:00:00,8.7,37.0,0.0,8.8,12.0
2023-03-16 17:00:00,7.1,42.0,0.0,8.4,21.0
2023-03-16 18:00:00,5.2,53.0,0.0,7.3,32.0
2023-03-16 19:00:00,4.2,57.0,0.0,7.0,60.0
2023-03-16 20:00:00,5.5,41.0,0.0,4.3,39.0
2023-03-16 21:00:00,5.0,42.0,0.0,4.1,28.0
2023-03-16 22:00:00,4.6,43.0,0.0,3.3,20.0
2023-03-16 23:00:00,4.2,45.0,0.0,2.6,16.0
2023-03-17 00:00:00,3.9,46.0,0.0,3.2,18.0
2023-03-17 01:00:00,2.5,47.0,0.0,3.3,12.0
2023-03-17 02:00:00,2.1,48.0,0.0,2.2,11.0
2023-03-17 03:00:00,1.8,50.0,0.0,1.6,10.0
2023-03-17 04:00:00,1.5,52.0,0.0,2.1,21.0
2023-03-17 05:00:00,1.2,54.0,0.0,2.4,16.0
2023-03-17 06:00:00,1.0,56.0,0.0,2.2,17.0
2023-03-17 07:00:00,1.8,71.0,0.0,2.4,34.0
2023-03-17 08:00:00,4.3,50.0,0.0,4.1,33.0
2023-03-17 09:00:00,5.9,42.0,0.0,5.6,24.137973137973137
2023-03-17 10:00:00,7.4,38.0,0.0,5.9,24.137973137973137
2023-03-17 11:00:00,8.5,37.0,0.0,6.0,19.0
2023-03-17 12:00:00,9.4,36.0,0.0,5.2,19.0
2023-03-17 13:00:00,10.1,37.0,0.0,5.4,19.0
2023-03-17 14:00:00,10.3,38.0,0.0,5.6,17.0
2023-03-17 15:00:00,10.1,40.0,0.0,4.3,15.0
2023-03-17 16:00:00,8.9,50.0,0.0,3.6,15.0
2023-03-17 17:00:00,7.3,54.0,0.0,4.3,18.0
2023-03-17 18:00:00,5.3,68.0,0.0,5.1,18.0
2023-03-17 19:00:00,4.6,71.0,0.0,5.8,16.0
2023-03-17 20:00:00,3.2,76.0,0.0,4.0,20.0
2023-03-17 21:00:00,2.0,81.0,0.0,4.2,35.0
2023-03-17 22:00:00,1.2,84.0,0.0,5.4,27.0
2023-03-17 23:00:00,0.7,86.0,0.0,5.9,24.0
2023-03-18 00:00:00,0.4,87.0,0.0,6.5,20.0
2023-03-18 01:00:00,-0.4,89.0,0.0,6.5,17.0
2023-03-18 02:00:00,-0.5,89.0,0.0,6.7,18.0
2023-03-18 03:00:00,-0.5,89.0,0.0,6.5,18.0
2023-03-18 04:00:00,-0.5,88.0,0.0,6.2,17.0
2023-03-18 05:00:00,-0.7,88.0,0.0,6.0,18.0
2023-03-18 06:00:00,-0.4,88.0,0.0,6.3,21.0
2023-03-18 07:00:00,2.7,81.0,0.0,5.0,32.0
2023-03-18 08:00:00,6.0,68.0,0.0,4.5,28.0
2023-03-18 09:00:00,8.3,55.0,0.0,6.6,23.0
2023-03-18 10:00:00,10.0,51.0,0.0,8.7,29.0
2023-03-18 11:00:00,11.2,49.0,0.0,9.7,27.0
2023-03-18 12:00:00,12.0,48.0,0.0,10.9,33.0
2023-03-18 13:00:00,12.3,47.0,0.0,10.6,30.0
2023-03-18 14:00:00,12.3,47.0,0.0,9.9,30.0
2023-03-18 15:00:00,11.9,49.0,0.0,8.8,32.0
2023-03-18 16:00:00,10.9,54.0,0.0,6.0,34.0
2023-03-18 17:00:00,8.9,61.0,0.0,6.3,39.0
2023-03-18 18:00:00,6.9,68.0,0.0,6.9,47.0
2023-03-18 19:00:00,5.3,73.0,0.0,6.6,49.0
2023-03-18 20:00:00,3.7,78.0,0.0,6.4,40.0
2023-03-18 21:00:00,2.6,80.0,0.0,6.8,35.0
2023-03-18 22:00:00,1.8,82.0,0.0,6.1,33.0
2023-03-18 23:00:00,1.2,83.0,0.0,6.6,32.0
2023-03-19 00:00:00,0.7,84.0,0.0,6.8,28.0
2023-03-19 01:00:00,0.7,84.0,0.0,6.6,25.0
2023-03-19 02:00:00,0.5,84.0,0.0,7.6,27.0
2023-03-19 03:00:00,0.3,83.0,0.0,7.6,24.0
2023-03-19 04:00:00,-0.1,84.0,0.0,7.4,24.0
2023-03-19 05:00:00,-0.1,82.0,0.0,7.7,26.0
2023-03-19 06:00:00,0.4,83.0,0.0,8.4,25.0
2023-03-19 07:00:00,3.1,80.0,0.0,9.4,29.0
2023-03-19 08:00:00,6.9,61.0,0.0,8.8,31.0
2023-03-19 09:00:00,9.9,51.0,0.0,12.1,34.0
2023-03-19 10:00:00,11.8,49.0,0.0,15.2,33.0
2023-03-19 11:00:00,12.9,49.0,0.0,17.7,31.0
2023-03-19 12:00:00,13.4,49.0,0.0,18.8,24.0
2023-03-19 13:00:00,13.4,51.0,0.0,19.4,16.0
2023-03-19 14:00:00,13.2,53.0,0.0,18.6,16.0
2023-03-19 15:00:00,12.6,55.0,0.0,17.2,18.0
2023-03-19 16:00:00,11.6,61.0,0.0,16.0,18.0
2023-03-19 17:00:00,10.2,69.0,0.0,13.9,34.0
2023-03-19 18:00:00,8.9,77.0,0.0,13.3,63.0
2023-03-19 19:00:00,8.2,78.0,0.0,12.7,87.0
2023-03-19 20:00:00,7.6,82.0,0.0,11.7,32.0
2023-03-19 21:00:00,6.9,87.0,0.0,10.9,23.0
2023-03-19 22:00:00,6.1,91.0,0.0,9.4,15.0
2023-03-19 23:00:00,5.4,94.0,0.0,9.3,15.0
2023-03-20 00:00:00,4.9,95.0,0.0,9.8,14.0
2023-03-20 01:00:00,4.9,97.0,0.0,8.7,15.0
2023-03-20 02:00:00,4.8,97.0,0.0,7.8,14.0
2023-03-20 03:00:00,4.8,98.0,0.1,7.0,13.0
2023-03-20 04:00:00,5.0,97.0,0.2,6.2,14.0
2023-03-20 05:00:00,5.0,97.0,0.2,5.9,18.0
2023-03-20 06:00:00,5.5,97.0,0.2,5.4,26.0
2023-03-20 07:00:00,7.4,93.0,0.2,5.1,23.0
2023-03-20 08:00:00,9.0,85.0,0.1,5.1,35.0
2023-03-20 09:00:00,10.2,78.0,0.1,5.1,53.0
2023-03-20 10:00:00,11.1,73.0,0.2,2.9,55.0
2023-03-20 11:00:00,11.9,70.0,0.2,3.6,39.0
2023-03-20 12:00:00,12.6,65.0,0.1,2.7,38.0
2023-03-20 13:00:00,13.1,62.0,0.0,3.3,39.0
2023-03-20 14:00:00,13.5,59.0,0.0,4.4,35.0
2023-03-20 15:00:00,13.5,59.0,0.0,3.1,31.0
2023-03-20 16:00:00,13.0,62.0,0.0,2.7,34.0
2023-03-20 17:00:00,11.8,78.0,0.0,2.2,41.0
2023-03-20 18:00:00,11.7,67.0,0.0,2.7,51.0
2023-03-20 19:00:00,10.4,75.0,0.0,0.4,38.0
2023-03-20 20:00:00,9.8,78.0,0.0,1.1,28.0
2023-03-20 21:00:00,9.1,81.0,0.0,1.3,18.0
2023-03-20 22:00:00,8.0,85.0,0.0,2.5,18.0
2023-03-20 23:00:00,6.9,89.0,0.0,4.8,16.0
2023-03-21 00:00:00,6.2,91.0,0.0,4.8,13.0
2023-03-21 01:00:00,6.0,93.0,0.0,4.0,20.0
2023-03-21 02:00:00,5.3,95.0,0.0,4.7,15.0
2023-03-21 03:00:00,5.1,95.0,0.0,4.5,15.0
2023-03-21 04:00:00,4.8,95.0,0.0,3.3,20.0
2023-03-21 05:00:00,4.4,96.0,0.0,2.2,22.0
2023-03-21 06:00:00,4.5,95.0,0.0,1.8,24.0
2023-03-21 07:00:00,6.3,93.0,0.0,2.6,24.0
2023-03-21 08:00:00,11.1,77.0,0.0,1.8,22.0
2023-03-21 09:00:00,13.5,65.0,0.0,2.4,19.0
2023-03-21 10:00:00,15.0,57.0,0.0,4.3,21.0
2023-03-21 11:00:00,15.9,52.0,0.0,5.6,14.0
2023-03-21 12:00:00,15.6,52.0,0.0,4.9,20.0
2023-03-21 13:00:00,15.8,52.0,0.0,2.7,20.0
2023-03-21 14:00:00,15.9,52.0,0.0,2.4,23.0
2023-03-21 15:00:00,15.8,52.0,0.0,6.0,25.0
2023-03-21 16:00:00,15.2,58.0,0.0,7.5,21.0
2023-03-21 17:00:00,13.5,73.0,0.0,5.6,28.0
2023-03-21 18:00:00,12.9,65.0,0.0,6.5,36.0
2023-03-21 19:00:00,12.6,63.0,0.0,5.2,48.0
2023-03-21 20:00:00,11.3,68.0,0.0,5.3,29.0
2023-03-21 21:00:00,10.1,73.0,0.0,4.1,21.0
2023-03-21 22:00:00,9.0,79.0,0.0,3.3,19.0
2023-03-21 23:00:00,8.4,82.0,0.0,3.6,15.0
2023-03-22 00:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,14.0
2023-03-22 01:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,14.0
2023-03-22 02:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,13.0
2023-03-22 03:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,11.0
2023-03-22 04:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,15.0
2023-03-22 05:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,15.0
2023-03-22 06:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,25.0
2023-03-22 07:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,28.0
2023-03-22 08:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,36.0
2023-03-22 09:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,33.0
2023-03-22 10:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,38.0
2023-03-22 11:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,26.0
2023-03-22 12:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,21.0
2023-03-22 13:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,21.0
2023-03-22 14:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,24.0
2023-03-22 15:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,22.0
2023-03-22 16:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,26.0
2023-03-22 17:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,32.0
2023-03-22 18:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,35.0
2023-03-22 19:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,56.0
2023-03-22 20:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,65.0
2023-03-22 21:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,48.0
2023-03-22 22:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,33.0
2023-03-22 23:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,30.0
2023-03-23 00:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,19.0
2023-03-23 01:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,19.0
2023-03-23 02:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,24.0
2023-03-23 03:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,18.0
2023-03-23 04:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,31.0
2023-03-23 05:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,41.0
2023-03-23 06:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,37.0
2023-03-23 07:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,43.0
2023-03-23 08:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,40.0
2023-03-23 09:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,24.137973137973137
2023-03-23 10:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,44.0
2023-03-23 11:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,47.0
2023-03-23 12:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,45.0
2023-03-23 13:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,46.0
2023-03-23 14:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,36.0
2023-03-23 15:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,36.0
2023-03-23 16:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,30.0
2023-03-23 17:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,34.0
2023-03-23 18:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,48.0
2023-03-23 19:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,55.0
2023-03-23 20:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,40.0
2023-03-23 21:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,27.0
2023-03-23 22:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,22.0
2023-03-23 23:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,17.0
2023-03-24 00:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,17.0
2023-03-24 01:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,14.0
2023-03-24 02:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,18.0
2023-03-24 03:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,18.0
2023-03-24 04:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,27.0
2023-03-24 05:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,43.0
2023-03-24 06:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,45.0
2023-03-24 07:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,51.0
2023-03-24 08:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,42.0
2023-03-24 09:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,25.0
2023-03-24 10:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,19.0
2023-03-24 11:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,28.0
2023-03-24 12:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,40.0
2023-03-24 13:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,34.0
2023-03-24 14:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,28.0
2023-03-24 15:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,27.0
2023-03-24 16:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,23.0
2023-03-24 17:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,27.0
2023-03-24 18:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,29.0
2023-03-24 19:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,34.0
2023-03-24 20:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,35.0
2023-03-24 21:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,30.0
2023-03-24 22:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,34.0
2023-03-24 23:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,26.0
2023-03-25 00:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,6.0
2023-03-25 01:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,3.0
2023-03-25 02:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,2.0
2023-03-25 03:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-25 04:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-25 05:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-25 06:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-25 07:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,6.0
2023-03-25 08:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,7.0
2023-03-25 09:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,7.0
2023-03-25 10:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,6.0
2023-03-25 11:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,7.0
2023-03-25 12:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-25 13:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-25 14:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-25 15:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,8.0
2023-03-25 16:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,13.0
2023-03-25 17:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,16.0
2023-03-25 18:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,10.0
2023-03-25 19:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,10.0
2023-03-25 20:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,14.0
2023-03-25 21:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,12.0
2023-03-25 22:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,11.0
2023-03-25 23:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,7.0
2023-03-26 00:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,10.0
2023-03-26 01:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,7.0
2023-03-26 02:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-26 03:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,9.0
2023-03-26 04:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,6.0
2023-03-26 05:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,13.0
